day,variable_0,variable_1,prop_infected
47,0.8000000000000003,0.11,0.013026538103630225
48,0.8000000000000003,0.11,0.013641624261544746
49,0.8000000000000003,0.11,0.014265843589621451
50,0.8000000000000003,0.11,0.014896966235642503
51,0.8000000000000003,0.11,0.01553252177331583
52,0.8000000000000003,0.11,0.016169806635295273
53,0.8000000000000003,0.11,0.016805896494312383
54,0.8000000000000003,0.11,0.017437663894080996
55,0.8000000000000003,0.11,0.018061801306464585
56,0.8000000000000003,0.11,0.018674849641053072
57,0.8000000000000003,0.11,0.019273232061362132
58,0.8000000000000003,0.11,0.019853292773821127
59,0.8000000000000003,0.11,0.020411340258858577
60,0.8000000000000003,0.11,0.020943694216619017
61,0.8000000000000003,0.11,0.02144673531321864
62,0.8000000000000003,0.11,0.021916956647630822
63,0.8000000000000003,0.11,0.02235101572482971
64,0.8000000000000003,0.11,0.02274578562734007
65,0.8000000000000003,0.11,0.023098404032755003
66,0.8000000000000003,0.11,0.023406318734543383
67,0.8000000000000003,0.11,0.02366732838998518
68,0.8000000000000003,0.11,0.023879617341344053
69,0.8000000000000003,0.11,0.024041783529910626
70,0.8000000000000003,0.11,0.024152858739529166
71,0.8000000000000003,0.11,0.024212320656059078
72,0.8000000000000003,0.11,0.02422009649926946
73,0.8000000000000003,0.11,0.024176558260132566
74,0.8000000000000003,0.11,0.024082509845453664
75,0.8000000000000003,0.11,0.023939166680195155
76,0.8000000000000003,0.11,0.02374812853441351
77,0.8000000000000003,0.11,0.023511346517564573
78,0.8000000000000003,0.11,0.023231085312081998
79,0.8000000000000003,0.11,0.022909881797725094
80,0.8000000000000003,0.11,0.022550501248379314
81,0.8000000000000003,0.11,0.02215589226665753
82,0.8000000000000003,0.11,0.02172914156393106
83,0.8000000000000003,0.11,0.02127342960112332
84,0.8000000000000003,0.11,0.020791987986568696
85,0.8000000000000003,0.11,0.0202880593897295
86,0.8000000000000003,0.11,0.019764860581682878
87,0.8000000000000003,0.11,0.019225549062534136
88,0.8000000000000003,0.11,0.018673193588826312
89,0.8000000000000003,0.11,0.018110748775964646
90,0.8000000000000003,0.11,0.017541033825745202
91,0.8000000000000003,0.11,0.016966715320076046
92,0.8000000000000003,0.11,0.01639029393051125
93,0.8000000000000003,0.11,0.01581409481982657
94,0.8000000000000003,0.11,0.01524026145620724
95,0.8000000000000003,0.11,0.014670752521655967
96,0.8000000000000003,0.11,0.014107341572420697
97,0.8000000000000003,0.11,0.01355161909872102
98,0.8000000000000003,0.11,0.013004996631782938
99,0.8000000000000003,0.11,0.012468712556100459
100,0.8000000000000003,0.11,0.011943839301918958
1,0.8500000000000003,0.11,0.001
2,0.8500000000000003,0.11,0.00101978
3,0.8500000000000003,0.11,0.001048338962526563
4,0.8500000000000003,0.11,0.0010856067735978566
5,0.8500000000000003,0.11,0.001131591509976329
6,0.8500000000000003,0.11,0.0011863757198019573
7,0.8500000000000003,0.11,0.00125011333330326
8,0.8500000000000003,0.11,0.0013230271240239227
9,0.8500000000000003,0.11,0.0014054066436923337
10,0.8500000000000003,0.11,0.001497606555234312
11,0.8500000000000003,0.11,0.001600045288464173
12,0.8500000000000003,0.11,0.0017132039416611043
13,0.8500000000000003,0.11,0.001837625349520693
14,0.8500000000000003,0.11,0.001973913233841781
15,0.8500000000000003,0.11,0.0021227313477502185
16,0.8500000000000003,0.11,0.0022848025172706827
17,0.8500000000000003,0.11,0.0024609074756546155
18,0.8500000000000003,0.11,0.0026518833761079758
19,0.8500000000000003,0.11,0.0028586218575336448
20,0.8500000000000003,0.11,0.003082066525767649
21,0.8500000000000003,0.11,0.003323209699782809
22,0.8500000000000003,0.11,0.003583088258795621
23,0.8500000000000003,0.11,0.003862778412604485
24,0.8500000000000003,0.11,0.004163389204423098
25,0.8500000000000003,0.11,0.004486054543744146
26,0.8500000000000003,0.11,0.004831923557373774
27,0.8500000000000003,0.11,0.005202149040947173
28,0.8500000000000003,0.11,0.005597873792452175
29,0.8500000000000003,0.11,0.0060202146152962
30,0.8500000000000003,0.11,0.006470243793255796
31,0.8500000000000003,0.11,0.006948967865484669
32,0.8500000000000003,0.11,0.007457303569042141
33,0.8500000000000003,0.11,0.007996050871644091
34,0.8500000000000003,0.11,0.008565863090987785
35,0.8500000000000003,0.11,0.00916721419127498
36,0.8500000000000003,0.11,0.00980036346417553
37,0.8500000000000003,0.11,0.01046531794135168
38,0.8500000000000003,0.11,0.011161793048537965
39,0.8500000000000003,0.11,0.011889172195186634
40,0.8500000000000003,0.11,0.012646466194957719
41,0.8500000000000003,0.11,0.013432273624527667
42,0.8500000000000003,0.11,0.014244743442199715
43,0.8500000000000003,0.11,0.015081541391536984
44,0.8500000000000003,0.11,0.01593982189368034
45,0.8500000000000003,0.11,0.016816207267542224
46,0.8500000000000003,0.11,0.01770677619022513
47,0.8500000000000003,0.11,0.018607063300690098
48,0.8500000000000003,0.11,0.019512071738799444
49,0.8500000000000003,0.11,0.020416300183373683
50,0.8500000000000003,0.11,0.021313785596290227
51,0.8500000000000003,0.11,0.022198162392270744
52,0.8500000000000003,0.11,0.023062738143335947
53,0.8500000000000003,0.11,0.023900585212182204
54,0.8500000000000003,0.11,0.024704646921594905
55,0.8500000000000003,0.11,0.025467856050864584
56,0.8500000000000003,0.11,0.026183262658014506
57,0.8500000000000003,0.11,0.026844167517349502
58,0.8500000000000003,0.11,0.02744425689505282
59,0.8500000000000003,0.11,0.027977734015774886
60,0.8500000000000003,0.11,0.028439442443526697
61,0.8500000000000003,0.11,0.02882497673700101
62,0.8500000000000003,0.11,0.029130776148060214
63,0.8500000000000003,0.11,0.029354197795094274
64,0.8500000000000003,0.11,0.029493566620676717
65,0.8500000000000003,0.11,0.02954820047702505
66,0.8500000000000003,0.11,0.02951840980156343
67,0.8500000000000003,0.11,0.02940547247062745
68,0.8500000000000003,0.11,0.02921158547586636
69,0.8500000000000003,0.11,0.028939795987847888
70,0.8500000000000003,0.11,0.028593915102152687
71,0.8500000000000003,0.11,0.02817841807085946
72,0.8500000000000003,0.11,0.02769833509290132
73,0.8500000000000003,0.11,0.027159136775811842
74,0.8500000000000003,0.11,0.026566618211032126
75,0.8500000000000003,0.11,0.025926785259974924
76,0.8500000000000003,0.11,0.025245746171066213
77,0.8500000000000003,0.11,0.0245296110847369
78,0.8500000000000003,0.11,0.023784401378397334
79,0.8500000000000003,0.11,0.023015970196849464
80,0.8500000000000003,0.11,0.022229934938600253
81,0.8500000000000003,0.11,0.021431621950300017
82,0.8500000000000003,0.11,0.020626023236889588
83,0.8500000000000003,0.11,0.019817764633041444
84,0.8500000000000003,0.11,0.01901108460440146
85,0.8500000000000003,0.11,0.018209822651845977
86,0.8500000000000003,0.11,0.017417416171367273
87,0.8500000000000003,0.11,0.016636904566626306
88,0.8500000000000003,0.11,0.015870939409667287
89,0.8500000000000003,0.11,0.015121799486454693
90,0.8500000000000003,0.11,0.014391409636892352
91,0.8500000000000003,0.11,0.013681362393913508
92,0.8500000000000003,0.11,0.01299294153448086
93,0.8500000000000003,0.11,0.012327146769738926
94,0.8500000000000003,0.11,0.011684718916405452
95,0.8500000000000003,0.11,0.01106616500243756
96,0.8500000000000003,0.11,0.010471782863960766
97,0.8500000000000003,0.11,0.009901684885365306
98,0.8500000000000003,0.11,0.009355820619192589
99,0.8500000000000003,0.11,0.008833998096490327
100,0.8500000000000003,0.11,0.008335903701774039
1,0.9000000000000004,0.11,0.001
2,0.9000000000000004,0.11,0.00101978
3,0.9000000000000004,0.11,0.0010495460124008307
4,0.9000000000000004,0.11,0.0010894294417859824
5,0.9000000000000004,0.11,0.001139655120278367
6,0.9000000000000004,0.11,0.0012005407677308127
7,0.9000000000000004,0.11,0.0012724970685364205
8,0.9000000000000004,0.11,0.001356028297184214
9,0.9000000000000004,0.11,0.0014517334191257326
10,0.9000000000000004,0.11,0.0015603075855032816
11,0.9000000000000004,0.11,0.0016825439295103347
12,0.9000000000000004,0.11,0.0018193355582734514
13,0.9000000000000004,0.11,0.0019716776168087332
14,0.9000000000000004,0.11,0.002140669279452674
15,0.9000000000000004,0.11,0.002327515498846108
16,0.9000000000000004,0.11,0.0025335283127459413
17,0.9000000000000004,0.11,0.002760127474409645
18,0.9000000000000004,0.11,0.0030088401329198622
19,0.9000000000000004,0.11,0.003281299245652752
20,0.9000000000000004,0.11,0.0035792403564711673
21,0.9000000000000004,0.11,0.0039044963208363427
22,0.9000000000000004,0.11,0.004258989504063437
23,0.9000000000000004,0.11,0.004644720923216048
24,0.9000000000000004,0.11,0.005063755749261987
25,0.9000000000000004,0.11,0.005518204537696693
26,0.9000000000000004,0.11,0.006010199517645041
27,0.9000000000000004,0.11,0.006541865247575065
28,0.9000000000000004,0.11,0.007115282947761889
29,0.9000000000000004,0.11,0.0077324478546118135
30,0.9000000000000004,0.11,0.008395219020430401
31,0.9000000000000004,0.11,0.009105261115925342
32,0.9000000000000004,0.11,0.00986397799408642
33,0.9000000000000004,0.11,0.010672438055325325
34,0.9000000000000004,0.11,0.011531291825708221
35,0.9000000000000004,0.11,0.01244068263045366
36,0.9000000000000004,0.11,0.013400151815947612
37,0.9000000000000004,0.11,0.014408540639761856
38,0.9000000000000004,0.11,0.015463891693177642
39,0.9000000000000004,0.11,0.016563353514534623
40,0.9000000000000004,0.11,0.01770309284844062
41,0.9000000000000004,0.11,0.018878219742440586
42,0.9000000000000004,0.11,0.02008273126956394
43,0.9000000000000004,0.11,0.02130948002931759
44,0.9000000000000004,0.11,0.022550173611324803
45,0.9000000000000004,0.11,0.023795410808164795
46,0.9000000000000004,0.11,0.025034759456689117
47,0.9000000000000004,0.11,0.026256879321899015
48,0.9000000000000004,0.11,0.027449691414277208
49,0.9000000000000004,0.11,0.028600592612213243
50,0.9000000000000004,0.11,0.029696711578060142
51,0.9000000000000004,0.11,0.03072519891134381
52,0.9000000000000004,0.11,0.03167354153555818
53,0.9000000000000004,0.11,0.03252988875978303
54,0.9000000000000004,0.11,0.033283375587012894
55,0.9000000000000004,0.11,0.03392442791128849
56,0.9000000000000004,0.11,0.0344450344289935
57,0.9000000000000004,0.11,0.03483897144719404
58,0.9000000000000004,0.11,0.03510196923501277
59,0.9000000000000004,0.11,0.035231811936070924
60,0.9000000000000004,0.11,0.035228367038277246
61,0.9000000000000004,0.11,0.035093544611878844
62,0.9000000000000004,0.11,0.03483119058997003
63,0.9000000000000004,0.11,0.03444692192244348
64,0.9000000000000004,0.11,0.03394791420525304
65,0.9000000000000004,0.11,0.033342654197001116
66,0.9000000000000004,0.11,0.03264067042506862
67,0.9000000000000004,0.11,0.03185225490372011
68,0.9000000000000004,0.11,0.030988187975297954
69,0.9000000000000004,0.11,0.03005947664040912
70,0.9000000000000004,0.11,0.029077114688708515
71,0.9000000000000004,0.11,0.02805187070104362
72,0.9000000000000004,0.11,0.02699410776353082
73,0.9000000000000004,0.11,0.02591363667144351
74,0.9000000000000004,0.11,0.024819602615400106
75,0.9000000000000004,0.11,0.02372040389727195
76,0.9000000000000004,0.11,0.02262364014015682
77,0.9000000000000004,0.11,0.021536086724429287
78,0.9000000000000004,0.11,0.020463691765662248
79,0.9000000000000004,0.11,0.019411591801346596
80,0.9000000000000004,0.11,0.018384142416839687
81,0.9000000000000004,0.11,0.01738496026183562
82,0.9000000000000004,0.11,0.01641697323613864
83,0.9000000000000004,0.11,0.015482476013791303
84,0.9000000000000004,0.11,0.01458318849190975
85,0.9000000000000004,0.11,0.013720315167398738
86,0.9000000000000004,0.11,0.012894603841223361
87,0.9000000000000004,0.11,0.012106402412958843
88,0.9000000000000004,0.11,0.01135571285029597
89,0.9000000000000004,0.11,0.01064224169573803
90,0.9000000000000004,0.11,0.009965446705777224
91,0.9000000000000004,0.11,0.00932457940850697
92,0.9000000000000004,0.11,0.008718723517460239
93,0.9000000000000004,0.11,0.008146829256806565
94,0.9000000000000004,0.11,0.007607743740553942
95,0.9000000000000004,0.11,0.007100237610727819
96,0.9000000000000004,0.11,0.006623028181031727
97,0.9000000000000004,0.11,0.006174799357238909
98,0.9000000000000004,0.11,0.005754218617068826
99,0.9000000000000004,0.11,0.0053599513336298294
100,0.9000000000000004,0.11,0.00499067272024821
1,0.9500000000000004,0.11,0.001
2,0.9500000000000004,0.11,0.00101978
3,0.9500000000000004,0.11,0.0010507530622750985
4,0.9500000000000004,0.11,0.0010933050931392395
5,0.9500000000000004,0.11,0.0011479421185794634
6,0.9500000000000004,0.11,0.001215294530412363
7,0.9500000000000004,0.11,0.0012961221801561233
8,0.9500000000000004,0.11,0.0013913202644640563
9,0.9500000000000004,0.11,0.0015019259273994926
10,0.9500000000000004,0.11,0.0016291254801744429
11,0.9500000000000004,0.11,0.0017742621070285733
12,0.9500000000000004,0.11,0.00193884388533747
13,0.9500000000000004,0.11,0.0021245518973106864
14,0.9500000000000004,0.11,0.0023332481481540043
15,0.9500000000000004,0.11,0.0025669829296465813
16,0.9500000000000004,0.11,0.002828001177068464
17,0.9500000000000004,0.11,0.0031187472598186304
18,0.9500000000000004,0.11,0.0034418675207671177
19,0.9500000000000004,0.11,0.003800209735918201
20,0.9500000000000004,0.11,0.004196818504894804
21,0.9500000000000004,0.11,0.004634925406203574
22,0.9500000000000004,0.11,0.005117932563512526
23,0.9500000000000004,0.11,0.00564938807755747
24,0.9500000000000004,0.11,0.00623295159398718
25,0.9500000000000004,0.11,0.006872348116596462
26,0.9500000000000004,0.11,0.007571308060111916
27,0.9500000000000004,0.11,0.008333491496060755
28,0.9500000000000004,0.11,0.009162394615911883
29,0.9500000000000004,0.11,0.01006123666184294
30,0.9500000000000004,0.11,0.011032826007896335
31,0.9500000000000004,0.11,0.012079404767611681
32,0.9500000000000004,0.11,0.013202472312341573
33,0.9500000000000004,0.11,0.014402589453064385
34,0.9500000000000004,0.11,0.015679166794650368
35,0.9500000000000004,0.11,0.017030242910119568
36,0.9500000000000004,0.11,0.01845226045034772
37,0.9500000000000004,0.11,0.019939850984280406
38,0.9500000000000004,0.11,0.021485642059552678
39,0.9500000000000004,0.11,0.02308010240055252
40,0.9500000000000004,0.11,0.024711442955325527
41,0.9500000000000004,0.11,0.02636559223902045
42,0.9500000000000004,0.11,0.02802626365844475
43,0.9500000000000004,0.11,0.029675129849635405
44,0.9500000000000004,0.11,0.03129211426561815
45,0.9500000000000004,0.11,0.03285580329324713
46,0.9500000000000004,0.11,0.03434397334721754
47,0.9500000000000004,0.11,0.03573421733459901
48,0.9500000000000004,0.11,0.03700464459513291
49,0.9500000000000004,0.11,0.038134619141526355
50,0.9500000000000004,0.11,0.03910549407186329
51,0.9500000000000004,0.11,0.039901296583184066
52,0.9500000000000004,0.11,0.04050931888508061
53,0.9500000000000004,0.11,0.04092057573127317
54,0.9500000000000004,0.11,0.041130098829939
55,0.9500000000000004,0.11,0.04113705100695318
56,0.9500000000000004,0.11,0.04094465716433974
57,0.9500000000000004,0.11,0.040559963081028674
58,0.9500000000000004,0.11,0.039993445320050613
59,0.9500000000000004,0.11,0.039258504667888876
60,0.9500000000000004,0.11,0.038370880901058266
61,0.9500000000000004,0.11,0.03734802810266776
62,0.9500000000000004,0.11,0.03620848761787791
63,0.9500000000000004,0.11,0.03497129080932272
64,0.9500000000000004,0.11,0.03365541702420081
65,0.9500000000000004,0.11,0.03227932461225959
66,0.9500000000000004,0.11,0.03086056532002579
67,0.9500000000000004,0.11,0.029415485607019346
68,0.9500000000000004,0.11,0.027959012819077617
69,0.9500000000000004,0.11,0.026504519916223226
70,0.9500000000000004,0.11,0.025063759600486145
71,0.9500000000000004,0.11,0.023646857098012578
72,0.9500000000000004,0.11,0.0222623503123122
73,0.9500000000000004,0.11,0.020917266339212294
74,0.9500000000000004,0.11,0.019617224177610172
75,0.9500000000000004,0.11,0.018366554666786952
76,0.9500000000000004,0.11,0.017168430051690477
77,0.9500000000000004,0.11,0.016024996984729888
78,0.9500000000000004,0.11,0.014937508118806009
79,0.9500000000000004,0.11,0.01390644866902941
80,0.9500000000000004,0.11,0.012931655385633862
81,0.9500000000000004,0.11,0.012012426275150052
82,0.9500000000000004,0.11,0.011147620133213262
83,0.9500000000000004,0.11,0.010335745522445094
84,0.9500000000000004,0.11,0.009575039260239806
85,0.9500000000000004,0.11,0.008863534794015443
86,0.9500000000000004,0.11,0.008199121055855064
87,0.9500000000000004,0.11,0.007579592523643045
88,0.9500000000000004,0.11,0.007002691289048327
89,0.9500000000000004,0.11,0.006466141958965573
90,0.9500000000000004,0.11,0.0059676802088475065
91,0.9500000000000004,0.11,0.005505075774005015
92,0.9500000000000004,0.11,0.005076150616591373
93,0.9500000000000004,0.11,0.004678792947979734
94,0.9500000000000004,0.11,0.004310967723404919
95,0.9500000000000004,0.11,0.0039707241616162205
96,0.9500000000000004,0.11,0.003656200779397126
97,0.9500000000000004,0.11,0.0033656283708611567
98,0.9500000000000004,0.11,0.003097331305515893
99,0.9500000000000004,0.11,0.0028497274678132775
100,0.9500000000000004,0.11,0.0026213271145388507
1,1.0000000000000004,0.11,0.001
2,1.0000000000000004,0.11,0.00101978
3,1.0000000000000004,0.11,0.001051960112149366
4,1.0000000000000004,0.11,0.0010972337266957428
5,1.0000000000000004,0.11,0.001156455980287585
6,1.0000000000000004,0.11,0.0012306553778807488
7,1.0000000000000004,0.11,0.0013210469211720518
8,1.0000000000000004,0.11,0.0014290467212624367
9,1.0000000000000004,0.11,0.0015562880332316014
10,1.0000000000000004,0.11,0.0017046385952198184
11,1.0000000000000004,0.11,0.001876219080664925
12,1.0000000000000004,0.11,0.002073422375054519
13,1.0000000000000004,0.11,0.0022989332627436788
14,1.0000000000000004,0.11,0.002555747949210096
15,1.0000000000000004,0.11,0.002847192643189769
16,1.0000000000000004,0.11,0.0031769401748144186
17,1.0000000000000004,0.11,0.003549023323733345
18,1.0000000000000004,0.11,0.003967843169817866
19,1.0000000000000004,0.11,0.004438170355149078
20,1.0000000000000004,0.11,0.004965136660162142
21,1.0000000000000004,0.11,0.005554213755824253
22,1.0000000000000004,0.11,0.006211175413586035
23,1.0000000000000004,0.11,0.006942038864769392
24,1.0000000000000004,0.11,0.007752980448102622
25,1.0000000000000004,0.11,0.008650220238442047
26,1.0000000000000004,0.11,0.009639870109797909
27,1.0000000000000004,0.11,0.010727739782599506
28,1.0000000000000004,0.11,0.011919096003762425
29,1.0000000000000004,0.11,0.01321837130427821
30,1.0000000000000004,0.11,0.014628820987551859
31,1.0000000000000004,0.11,0.016152130333192585
32,1.0000000000000004,0.11,0.017787978623289763
33,1.0000000000000004,0.11,0.019533572580411863
34,1.0000000000000004,0.11,0.021383169046151392
35,1.0000000000000004,0.11,0.023327614869175655
36,1.0000000000000004,0.11,0.025353940323015568
37,1.0000000000000004,0.11,0.02744504986490311
38,1.0000000000000004,0.11,0.02957955923737899
39,1.0000000000000004,0.11,0.0317318291058456
40,1.0000000000000004,0.11,0.033872240899799524
41,1.0000000000000004,0.11,0.03596774891381084
42,1.0000000000000004,0.11,0.037982723463855346
43,1.0000000000000004,0.11,0.039880073682476876
44,1.0000000000000004,0.11,0.04162260763303457
45,1.0000000000000004,0.11,0.04317455564740878
46,1.0000000000000004,0.11,0.044503155086367985
47,1.0000000000000004,0.11,0.04558017628731633
48,1.0000000000000004,0.11,0.04638326460131811
49,1.0000000000000004,0.11,0.04689698438431381
50,1.0000000000000004,0.11,0.04711347702545706
51,1.0000000000000004,0.11,0.047032683059709375
52,1.0000000000000004,0.11,0.04666212232797416
53,1.0000000000000004,0.11,0.04601626919735946
54,1.0000000000000004,0.11,0.04511559569441458
55,1.0000000000000004,0.11,0.04398537946930409
56,1.0000000000000004,0.11,0.04265438375818756
57,1.0000000000000004,0.11,0.041153513489452426
58,1.0000000000000004,0.11,0.039514537980088964
59,1.0000000000000004,0.11,0.037768950049676515
60,1.0000000000000004,0.11,0.03594700783075005
61,1.0000000000000004,0.11,0.034076982547869096
62,1.0000000000000004,0.11,0.032184615585344384
63,1.0000000000000004,0.11,0.0302927726858604
64,1.0000000000000004,0.11,0.028421272557013186
65,1.0000000000000004,0.11,0.026586861209687798
66,1.0000000000000004,0.11,0.024803301256898027
67,1.0000000000000004,0.11,0.023081546211981545
68,1.0000000000000004,0.11,0.021429972583518503
69,1.0000000000000004,0.11,0.019854646429705858
70,1.0000000000000004,0.11,0.01835960534039245
71,1.0000000000000004,0.11,0.016947141080525262
72,1.0000000000000004,0.11,0.015618072044379525
73,1.0000000000000004,0.11,0.014371998064609185
74,1.0000000000000004,0.11,0.013207532926693005
75,1.0000000000000004,0.11,0.012122512161717395
76,1.0000000000000004,0.11,0.011114175376427428
77,1.0000000000000004,0.11,0.01017932359991265
78,1.0000000000000004,0.11,0.009314452960296333
79,1.0000000000000004,0.11,0.00851586653020777
80,1.0000000000000004,0.11,0.007779766467583414
81,1.0000000000000004,0.11,0.007102328689759042
82,1.0000000000000004,0.11,0.006479762304685186
83,1.0000000000000004,0.11,0.005908355924085822
84,1.0000000000000004,0.11,0.005384512831019267
85,1.0000000000000004,0.11,0.0049047767922988155
86,1.0000000000000004,0.11,0.004465850111840579
87,1.0000000000000004,0.11,0.004064605326316179
88,1.0000000000000004,0.11,0.003698091757573057
89,1.0000000000000004,0.11,0.003363537962179998
90,1.0000000000000004,0.11,0.0030583509599547173
91,1.0000000000000004,0.11,0.002780112981625755
92,1.0000000000000004,0.11,0.0025265763509569428
93,1.0000000000000004,0.11,0.0022956570080736993
94,1.0000000000000004,0.11,0.0020854270872800954
95,1.0000000000000004,0.11,0.0018941068830003666
96,1.0000000000000004,0.11,0.0017200564701701248
97,1.0000000000000004,0.11,0.0015617671889859707
98,1.0000000000000004,0.11,0.0014178531569991315
99,1.0000000000000004,0.11,0.0012870429328061116
100,1.0000000000000004,0.11,0.0011681714238603446
1,0.5,0.12,0.001
2,0.5,0.12,0.00103976
3,0.5,0.12,0.00108102606974272
4,0.5,0.12,0.0011238490897739276
5,0.5,0.12,0.0011682811451633804
6,0.5,0.12,0.001214375508374076
7,0.5,0.12,0.0012621866169039218
8,0.5,0.12,0.0013117700452351631
9,0.5,0.12,0.0013631824706013416
10,0.5,0.12,0.0014164816320558714
11,0.5,0.12,0.0014717262823006898
12,0.5,0.12,0.001528976131708117
13,0.5,0.12,0.0015882917839442868
14,0.5,0.12,0.0016497346625785922
15,0.5,0.12,0.0017133669280408855
16,0.5,0.12,0.001779251384267025
17,0.5,0.12,0.0018474513743542375
18,0.5,0.12,0.0019180306645311272
19,0.5,0.12,0.0019910533157335335
20,0.5,0.12,0.0020665835420674164
21,0.5,0.12,0.002144685555434147
22,0.5,0.12,0.0022254233955927285
23,0.5,0.12,0.002308860744938265
24,0.5,0.12,0.0023950607272873064
25,0.5,0.12,0.002484085689979322
26,0.5,0.12,0.002575996968630453
27,0.5,0.12,0.0026708546339117936
28,0.5,0.12,0.0027687172197707853
29,0.5,0.12,0.0028696414325718846
30,0.5,0.12,0.0029736818407025654
31,0.5,0.12,0.003080890544274022
32,0.5,0.12,0.003191316824643709
33,0.5,0.12,0.0033050067736001476
34,0.5,0.12,0.0034220029021803057
35,0.5,0.12,0.0035423437292371957
36,0.5,0.12,0.0036660633500410996
37,0.5,0.12,0.0037931909853827018
38,0.5,0.12,0.003923750511851028
39,0.5,0.12,0.004057759974183853
40,0.5,0.12,0.004195231080833339
41,0.5,0.12,0.004336168684155044
42,0.5,0.12,0.004480570246913626
43,0.5,0.12,0.004628425297102933
44,0.5,0.12,0.004779714873400391
45,0.5,0.12,0.004934410963914212
46,0.5,0.12,0.005092475941234696
47,0.5,0.12,0.005253861997165226
48,0.5,0.12,0.005418510580881125
49,0.5,0.12,0.005586351844641554
50,0.5,0.12,0.0057573041015565336
51,0.5,0.12,0.005931273300282781
52,0.5,0.12,0.00610815252188265
53,0.5,0.12,0.006287821504423405
54,0.5,0.12,0.006470146201212423
55,0.5,0.12,0.00665497837884996
56,0.5,0.12,0.0068421552615266865
57,0.5,0.12,0.00703149922818984
58,0.5,0.12,0.007222817569340576
59,0.5,0.12,0.007415902310297132
60,0.5,0.12,0.007610530107754746
61,0.5,0.12,0.007806462226385161
62,0.5,0.12,0.00800344460203794
63,0.5,0.12,0.00820120799782501
64,0.5,0.12,0.00839946825898234
65,0.5,0.12,0.008597926671903192
66,0.5,0.12,0.00879627043212197
67,0.5,0.12,0.008994173225294305
68,0.5,0.12,0.009191295924367765
69,0.5,0.12,0.009387287405170452
70,0.5,0.12,0.009581785481566765
71,0.5,0.12,0.00977441796014783
72,0.5,0.12,0.009964803813149039
73,0.5,0.12,0.010152554466931446
74,0.5,0.12,0.010337275201943344
75,0.5,0.12,0.010518566658611752
76,0.5,0.12,0.010696026442121592
77,0.5,0.12,0.010869250817546274
78,0.5,0.12,0.011037836485322541
79,0.5,0.12,0.011201382425640886
80,0.5,0.12,0.011359491798978487
81,0.5,0.12,0.011511773888761737
82,0.5,0.12,0.011657846071037682
83,0.5,0.12,0.011797335795084109
84,0.5,0.12,0.011929882558121285
85,0.5,0.12,0.012055139856726436
86,0.5,0.12,0.012172777097213676
87,0.5,0.12,0.012282481447142534
88,0.5,0.12,0.012383959610268048
89,0.5,0.12,0.01247693950765048
90,0.5,0.12,0.012561171848303916
91,0.5,0.12,0.01263643157367567
92,0.5,0.12,0.012702519161402644
93,0.5,0.12,0.012759261775171213
94,0.5,0.12,0.01280651424909373
95,0.5,0.12,0.01284415989678222
96,0.5,0.12,0.012872111137219639
97,0.5,0.12,0.012890309931568427
98,0.5,0.12,0.01289872802718057
99,0.5,0.12,0.012897367007245714
100,0.5,0.12,0.01288625814669701
1,0.55,0.12,0.001
2,0.55,0.12,0.00103976
3,0.55,0.12,0.0010824625013644289
4,0.55,0.12,0.0011280167237607821
5,0.55,0.12,0.0011763659025232805
6,0.55,0.12,0.0012274815655804769
7,0.55,0.12,0.0012813588467515805
8,0.55,0.12,0.0013380126438417345
9,0.55,0.12,0.0013974744645530934
10,0.55,0.12,0.0014597898315145555
11,0.55,0.12,0.001525016140858414
12,0.55,0.12,0.0015932208876723543
13,0.55,0.12,0.001664480187097092
14,0.55,0.12,0.0017388775324521921
15,0.55,0.12,0.0018165027420704218
16,0.55,0.12,0.0018974510549265343
17,0.55,0.12,0.0019818223420055665
18,0.55,0.12,0.0020697204059521366
19,0.55,0.12,0.002161252346108288
20,0.55,0.12,0.002256527969773941
21,0.55,0.12,0.002355659233567614
22,0.55,0.12,0.0024587597012545653
23,0.55,0.12,0.0025659440064509952
24,0.55,0.12,0.002677327310294002
25,0.55,0.12,0.0027930247455600753
26,0.55,0.12,0.00291315083988027
27,0.55,0.12,0.0030378189116880006
28,0.55,0.12,0.0031671404333877312
29,0.55,0.12,0.003301224356985162
30,0.55,0.12,0.0034401763981018606
31,0.55,0.12,0.0035840982749353136
32,0.55,0.12,0.0037330868993410656
33,0.55,0.12,0.0038872335178258698
34,0.55,0.12,0.0040466228008660425
35,0.55,0.12,0.004211331879617553
36,0.55,0.12,0.004381429329775923
37,0.55,0.12,0.004556974103085041
38,0.55,0.12,0.004738014407792914
39,0.55,0.12,0.0049245865402158355
40,0.55,0.12,0.005116713670505162
41,0.55,0.12,0.00531440458671559
42,0.55,0.12,0.005517652402351133
43,0.55,0.12,0.005726433233712896
44,0.55,0.12,0.005940704854587147
45,0.55,0.12,0.006160405337085455
46,0.55,0.12,0.006385451688770881
47,0.55,0.12,0.0066157384975615244
48,0.55,0.12,0.006851136597278213
49,0.55,0.12,0.007091491768076135
50,0.55,0.12,0.0073366234873464345
51,0.55,0.12,0.007586323747965165
52,0.55,0.12,0.007840355961972143
53,0.55,0.12,0.008098453968846274
54,0.55,0.12,0.00836032116846917
55,0.55,0.12,0.008625629799595346
56,0.55,0.12,0.008894020385133393
57,0.55,0.12,0.00916510136574588
58,0.55,0.12,0.00943844894315462
